"Run","P_OSD_sampled","Cost_SoC","Cost_Exp","QALY_SoC","QALY_Exp","Inc_Cost","Inc_QALY","ICER","NMB"
145,0.0259530147747467,131997.410116216,177302.576569489,1.06967142503436,1.25114832478133,45305.1664532729,0.181476899746975,249647.015771373,-30991.9018933293
146,0.0281599004052716,121667.480487661,161445.121390803,1.16423102732642,1.3019664559435,39777.6409031418,0.137735428617088,288797.452496597,-28914.3099126834
147,0.0249365522673423,138074.581415198,169758.713644904,1.13797953187314,1.28594200885638,31684.1322297066,0.147962476983239,214136.265326888,-20014.1837075615
148,0.0245960313517903,136701.936225149,169473.739801499,1.32174760639686,1.43419258841866,32771.8035763499,0.1124449820218,291447.45267509,-23903.1553993085
149,0.0258913300588059,138205.880421035,178395.024196566,1.27741199396355,1.42749247642296,40189.143775531,0.150080482459412,267783.945766564,-28352.1460434747
150,0.0269381287248416,138068.623387361,187389.881861071,1.27421127368769,1.47891653123552,49321.2584737105,0.204705257547832,240937.917592009,-33175.9501056555
151,0.0274603428035107,139177.176389075,186691.842620152,1.12462319421139,1.32632116164314,47514.6662310768,0.201697967431754,235573.351759996,-31606.5458417669
152,0.0257933735764554,147250.305019997,182647.013193671,1.1818244382368,1.30850768221005,35396.7081736748,0.126683243973249,279411.128603158,-25405.0740382606
153,0.0272718720773375,138287.56970627,187201.558028968,1.24881958696728,1.45642507365187,48913.9883226977,0.207605486684593,235610.28710677,-32539.9359823972
154,0.0270448319813516,129457.647137532,169880.405744921,1.23400787083754,1.41208408718918,40422.7586073888,0.178076216351642,226996.953526725,-26377.7093475184
155,0.026184464857491,149938.481750831,196654.567508673,1.21638934165059,1.42439556886856,46716.0857578422,0.208006227217974,224589.84224971,-30310.4266109333
156,0.0265930979571612,126252.809597283,161165.811829287,1.21369117835227,1.33828749734268,34913.0022320036,0.124596318990412,280208.938072161,-25085.9659569108
157,0.0264479547905816,133381.593983633,172951.900683421,1.1051314677962,1.25221572941148,39570.3066997888,0.147084261615276,269031.548754629,-27969.6239019303
158,0.0254110018085905,133692.114354004,169593.825823502,1.0552054263806,1.22409285051386,35901.7114694981,0.168887424133251,212577.766839358,-22581.3914406844
159,0.0265528333812123,128357.038717332,187482.461183698,1.15154766598957,1.41701693833691,59125.4224663654,0.265469272347334,222720.399779478,-38187.5954870588
160,0.0269565353129243,127000.998922102,172875.818220927,0.982519371426224,1.13109584915209,45874.8192988256,0.148576477725869,308762.329010564,-34156.4439241086
