"Run","P_OSD_sampled","Cost_SoC","Cost_Exp","QALY_SoC","QALY_Exp","Inc_Cost","Inc_QALY","ICER","NMB"
4694,0.0291144429007481,38993.0483442749,69549.0034281945,1.02619430582453,1.17604936452652,30555.9550839196,0.149855058701986,203903.394043478,-23812.4774423302
4695,0.0256187523591088,42314.1216433708,78740.5460393833,1.15603800482698,1.35716405763074,36426.4243960125,0.201126052803758,181112.411287435,-27375.7520198435
4696,0.0273684962706072,36901.8000783447,72798.7232854264,0.91087933707858,1.0410939874965,35896.9232070818,0.130214650417917,275674.995800184,-30037.2639382755
4697,0.026679902699332,39879.6108245257,72604.9651046019,0.986716870229934,1.18096064737948,32725.3542800762,0.194243777149543,168475.689467683,-23984.3843083468
4698,0.0270352619004448,38059.5903438023,75086.9623667451,1.16355388296488,1.40726138116808,37027.3720229427,0.243707498203205,151933.659390607,-26060.5346037985
4699,0.0267996158036931,39420.1823442486,67061.0327466738,0.964104890290644,1.12152635004583,27640.8504024252,0.157421459755188,175585.021542874,-20556.8847134418
4700,0.0276891281258428,46704.3591562119,82759.12663971,1.07691805916597,1.32744549644722,36054.7674834981,0.250527437281255,143915.444450985,-24781.0328058416
4701,0.026486346723626,39301.1237405862,62380.0308067625,1.27802770180384,1.38847935997824,23078.9070661763,0.110451658174406,208950.299593821,-18108.5824483281
4702,0.0280117926417535,36647.9874029966,65846.9363447271,1.19882681367603,1.32373866027096,29198.9489417305,0.124911846594931,233756.442945063,-23577.9158449586
4703,0.027230479755195,34204.5602075538,59380.1088067164,1.21728555454482,1.4209275129591,25175.5485991626,0.203641958414288,123626.529597332,-16011.6604705196
4704,0.0264837130690239,44041.8636564422,74327.2090631958,1.3308657893972,1.54847824762043,30285.3454067536,0.217612458223233,139171.009114221,-20492.7847867081
4705,0.026333401321609,40036.5209507918,72878.2339790582,1.26911641007781,1.53201338821386,32841.7130282663,0.262896978136051,124922.367921896,-21011.349012144
4706,0.0245687535709923,40883.7939712705,65743.3564408227,1.15536620682561,1.34726758449611,24859.5624695522,0.191901377670497,129543.428876457,-16224.0004743798
4707,0.025549870029286,42025.8490567319,71168.7323475907,1.15504881091423,1.29041514267867,29142.8832908588,0.135366331764447,215289.008064211,-23051.3983614587
4708,0.0261148746455832,43399.9183868017,74222.5066533155,1.01329626923056,1.20801993872017,30822.5882665138,0.194723669489614,158288.863122302,-22060.0231394812
4709,0.0279549765111822,43836.7701239701,77952.194897173,1.0280217028386,1.25702102059445,34115.4247732029,0.228999317755857,148976.097865821,-23810.4554741893
4710,0.0277115748260175,42451.6630558575,74990.9464650663,0.945497940356372,1.09621737062153,32539.2834092088,0.150719430265154,215893.089245122,-25756.9090472769
4711,0.0253127730456144,40957.8343132918,65187.4807751812,1.19029458632332,1.35064368718292,24229.6464618894,0.160349100859601,151105.596052606,-17013.9369232074
4712,0.0258043114619132,39580.9485323552,67033.9896348719,1.23548080177206,1.41161687467968,27453.0411025167,0.176136072907611,155862.68416985,-19526.9178216742
4713,0.0243406607526169,40837.1719783519,76941.2175840689,1.34650151547191,1.50799677789249,36104.045605717,0.161495262420582,223561.020085476,-28836.7587967908
4714,0.0267610118893753,37040.3377602147,64327.8010525931,1.11340318545476,1.29981991872456,27287.4632923785,0.186416733269799,146378.829913759,-18898.7102952375
4715,0.0269072939772558,42141.5712450061,72208.5542948376,1.04599154218452,1.20218672135688,30066.9830498315,0.156195179172357,192496.22945567,-23038.1999870754
4716,0.0257670634933481,37141.6743205364,60415.4455164388,0.98128196079131,1.0752941229599,23273.7711959025,0.094012162168586,247561.279934899,-19043.2238983161
4717,0.0244085753935495,40532.0318699211,65964.0835282751,1.09244778257856,1.22973339810115,25432.051658354,0.137285615522584,185249.208823121,-19254.1989598377
4718,0.0259254013614458,37936.4786834229,62926.0308872839,1.20855719438226,1.28735767711142,24989.552203861,0.0788004827291593,317124.354298072,-21443.5304810488
4719,0.0263378234465085,43308.2728451136,69492.2926165674,1.160547805263,1.3184436742437,26184.0197714539,0.157895868980701,165830.936176388,-19078.7056673223
4720,0.0261732278252908,35013.6537158532,70651.386547348,1.15529557126441,1.35244891379301,35637.7328314949,0.197153342528599,180761.494451078,-26765.8324177079
4721,0.026761033876206,42761.1399299115,83323.5897184301,1.13809585028438,1.4004956514871,40562.4497885186,0.262399801202713,154582.623929592,-28754.4587343965
4722,0.0247452083886299,36880.0547515228,66618.004921362,1.18024181194899,1.40805114751205,29737.9501698392,0.227809335563055,130538.768731047,-19486.5300695017
4723,0.0276455323337641,36849.4297961798,70056.92055982,1.09395456202634,1.28016713747167,33207.4907636402,0.186212575445326,178331.085772402,-24827.9248686005
4724,0.0275936526314233,41976.0262703131,73010.3023881549,1.14892793262018,1.2734246616617,31034.2761178418,0.124496729041518,249277.843335886,-25431.9233109735
4725,0.0259915240585721,37113.4857409311,66867.8053406006,1.09898415999211,1.21613531610249,29754.3195996695,0.117151156110384,253982.29592915,-24482.5175747023
4726,0.026584367761181,38826.6380484122,69356.3644325637,0.920662263440897,1.12631870655762,30529.7263841516,0.205656443116721,148450.1332488,-21275.1864438991
4727,0.0257621634487329,39276.8771912897,62385.1056547663,1.11778425415188,1.28488897518457,23108.2284634767,0.167104721032687,138285.910300263,-15588.5160170058
4728,0.0275458718115682,37752.1846875205,64695.6469702799,1.17606699618705,1.29923261563906,26943.4622827594,0.123165619452015,218757.981347681,-21401.0094074187
4729,0.0261744908149461,37710.0865461334,74499.6303744996,1.14287992081374,1.3679152912536,36789.5438283661,0.225035370439864,163483.383774096,-26662.9521585723
4730,0.0274394098155809,36808.0848381952,67303.3818329536,1.08227900777579,1.28749944167082,30495.2969947584,0.20522043389503,148597.761031714,-21260.377469482
4731,0.029421500639772,37364.6939133979,66870.2727515548,0.980141068060431,1.15334432306714,29505.578838157,0.173203255006709,170352.334527513,-21711.4323628551
4732,0.0251562563344932,37753.9400717827,80649.3516914422,1.11037949350771,1.33499946754334,42895.4116196595,0.224619974035631,190968.821022368,-32787.5127880561
4733,0.0248260233105073,38845.1822266025,65458.5897391163,1.07700401449244,1.2350157707509,26613.4075125138,0.158011756258453,168426.755974938,-19502.8784808834
4734,0.0263400842609253,37806.2398027606,74237.329682995,1.16772329770373,1.38191912675767,36431.0898802345,0.214195829053942,170083.096581025,-26792.2775728071
4735,0.0264138042368301,38504.8247481503,70177.7994859215,1.21789373513596,1.37586093583386,31672.9747377712,0.157967200697902,200503.4880522,-24564.4507063656
4736,0.0276567536087854,39832.9312868223,69015.0204025318,1.15764068145568,1.31330080847668,29182.0891157095,0.155660127021,187473.116424816,-22177.3833997645
4737,0.026331108259492,44256.1842100031,74605.4221134219,1.15628928208314,1.36079711825827,30349.2379034187,0.204507836175133,148401.344765238,-21146.3852755378
4738,0.025660516862146,35838.9831452248,70926.3899369013,1.14976843293695,1.32780926520975,35087.4067916765,0.178040832272796,197075.054883563,-27075.5693394007
4739,0.0260191652945101,42605.445582659,65653.3436827724,1.05089721360017,1.20556793955108,23047.8981001135,0.154670725950907,149012.671650801,-16087.7154323226
4740,0.0278614956470185,38105.2407495139,68132.3979757431,1.13195460632043,1.27736484556325,30027.1572262291,0.145410239242822,206499.606785507,-23483.6964603022
4741,0.0276344371878889,48652.1979729954,88858.9466831496,0.990036007066593,1.129127604107,40206.7487101542,0.139091597040403,289066.698245439,-33947.6268433361
4742,0.0258578795900846,38637.7794955849,72493.0935117284,1.10984199749079,1.29072413726547,33855.3140161435,0.180882139774683,187167.810256533,-25715.6177262828
4743,0.0247662438764556,42699.736698579,75044.3539835668,1.18233108965392,1.37376495659853,32344.6172849878,0.19143386694461,168959.744695261,-23730.0932724804
4744,0.0251110278955784,43115.9406356357,68959.8548996163,1.31554213408207,1.39173799356508,25843.9142639806,0.0761958594830101,339177.409892505,-22415.1005872452
4745,0.0283674104720388,40654.731185893,66202.4269674613,0.942814892952725,1.09716070853012,25547.6957815683,0.154345815577399,165522.438596705,-18602.1340805854
4746,0.0274615985816722,39910.4282255801,61856.2328515612,1.08022448794213,1.18495542843961,21945.8046259811,0.104730940497487,209544.615199057,-17232.9123035942
4747,0.026787819965844,34627.9175736036,64696.0463407142,1.27845155957395,1.54117145054482,30068.1287671105,0.262719890970873,114449.380501776,-18245.7336734213
4748,0.0276263600503781,36885.5552389453,65952.810657399,0.970850943925959,1.1141869634517,29067.2554184537,0.143336019525741,202791.004763695,-22617.1345397954
4749,0.0276952448490245,44081.860235953,75999.62032046,1.14325855544217,1.27256941007354,31917.760084507,0.129310854631372,246829.704865036,-26098.7716260953
4750,0.0255246009887696,38006.3749510252,63639.7390550916,1.15881071137944,1.28256410473714,25633.3641040664,0.123753393357707,207132.61599198,-20064.4614029696
4751,0.0254964105291613,40020.6568411948,68485.1537274338,1.27664439157818,1.38908691818446,28464.4968862389,0.112442526606281,253147.0765141,-23404.5831889563
4752,0.0278742259514764,39923.9866920734,76539.4266875592,1.09254984761407,1.36720612494719,36615.4399954858,0.274656277333119,133313.6833828,-24255.9075154955
4753,0.0248339507534249,39227.5954650608,71482.7237157715,1.2040785940391,1.38442023618437,32255.1282507107,0.180341642145265,178855.686723365,-24139.7543541737
4754,0.0246424923255615,41517.5884265176,73311.3387527196,1.06526369648605,1.19587032148827,31793.7503262021,0.130606625002212,243431.375136319,-25916.4522011025
4755,0.0264760684166998,39775.5748551133,70467.4360838454,1.09331747538352,1.30296242720822,30691.8612287322,0.209644951824695,146399.238148108,-21257.8383966209
4756,0.0264669102573449,37226.2871470415,65611.1045228698,1.04112670188359,1.21745003515632,28384.8173758283,0.176323333272727,160981.628744076,-20450.2673785555
4757,0.0273041617990848,42572.5121090844,74710.9738224013,1.18523599923481,1.39574598860059,32138.4617133169,0.210509989365779,152669.53273877,-22665.5121918568
4758,0.0262780256780311,38881.1579410029,71281.1250295677,1.17922714376523,1.35329225922103,32399.9670885648,0.174065115455803,186137.049940897,-24567.0368930537
4759,0.0257284821105594,38247.1943681751,70981.5718779629,1.17813321293002,1.41941858095558,32734.3775097878,0.241285368025565,135666.649733686,-21876.5359486374
4760,0.0257180034303878,40060.2389130156,71902.9556156519,1.17499492796315,1.32109405412484,31842.7167026363,0.146099126161692,217952.821068861,-25268.2560253602
4761,0.0255925919478077,37755.774528655,64774.3697146745,1.28250810446526,1.41840827098921,27018.5951860195,0.135900166523943,198812.082995198,-20903.087692442
4762,0.0248651436568009,37283.705904363,63850.3964844686,1.14419049104214,1.27144636820934,26566.6905801056,0.127255877167198,208765.922419445,-20840.1761075817
4763,0.0267542241031285,39055.4454546868,69989.7635650117,1.10354540671414,1.20170749914365,30934.3181103248,0.0981620924295048,315135.072457225,-26517.0239509971
4764,0.0247441916948446,37967.1758087901,72135.4064984377,1.13744083749407,1.3113961713996,34168.2306896475,0.173955333905529,196419.563128794,-26340.2406638987
4765,0.0280519827695474,40234.2598759269,75233.5147907554,1.01995835483328,1.1735182402502,34999.2549148285,0.15355988541692,227919.256515491,-28089.0600710671
4766,0.026716451734384,41666.4549507792,74121.5716911737,1.13530251013841,1.27295138896539,32455.1167403945,0.137648878826984,235781.918581325,-26260.9171931803
4767,0.0273308391776077,38961.7320900362,67640.8808614738,1.11668906579732,1.25406639195102,28679.1487714376,0.137377326153699,208761.879229992,-22497.1690945211
4768,0.025637334779086,42928.2973845383,74560.0737682871,1.08628304928915,1.25577851613431,31631.7763837488,0.169495466845166,186623.140857475,-24004.4803757163
4769,0.0288341544204214,34609.5892775188,65287.9662242952,0.918318229125989,1.09564727939081,30678.3769467763,0.177329050264826,173002.54470974,-22698.5696848592
4770,0.026065276541441,42174.7932013426,76492.3366323584,1.05717074036646,1.30609485391705,34317.5434310158,0.248924113550592,137863.475504719,-23115.9583212392
4771,0.0273822915355499,41712.818600936,86341.1959735529,1.11001211772653,1.38124674284544,44628.3773726169,0.271234625118912,164537.906445578,-32422.8192422659
4772,0.0265175892287312,40516.4813789043,78591.9292796488,1.13737525892266,1.38830399954752,38075.4479007446,0.250928740624864,151738.09028782,-26783.6545726257
4773,0.0272133322024108,40951.6807229668,68050.6217705098,1.21149412476274,1.37326544515863,27098.941047543,0.16177132039589,167513.876880191,-19819.231629728
4774,0.0258553765989738,43288.4215452382,68886.8053496166,1.27811111771509,1.35445011462662,25598.3838043784,0.0763389969115287,335325.12660659,-22163.1289433596
4775,0.028511256243896,42355.7284341043,73663.751482138,1.22075436903335,1.3321244887233,31308.0230480337,0.111370119689952,281116.902228295,-26296.3676619859
4776,0.025743647403304,41954.6645543662,68537.4733035142,1.21050699246104,1.35505232199025,26582.808749148,0.144545329529206,183906.383109921,-20078.2689203338
4777,0.0262623515317907,40245.7206677299,71850.2749971598,1.19130960435669,1.38521354966959,31604.5543294299,0.193903945312905,162990.775037761,-22878.8767903492
4778,0.0266824466983455,33581.0349496199,57164.0427556934,1.04854585950851,1.14361099329163,23583.0078060735,0.095065133783127,248072.104541226,-19305.0767858328
4779,0.0255921875594432,42460.4568181311,72612.9034822043,1.21767586138156,1.44312114296523,30152.4466640733,0.225445281583661,133746.186446062,-20007.4089928085
4780,0.0276158437664758,38194.6400152333,74282.8526295923,1.24484672441784,1.44168157106417,36088.212614359,0.196834846646334,183342.600302888,-27230.6445152739
4781,0.0267751186493807,36015.6543870642,71748.5111323522,1.18458437331243,1.4233732562393,35732.856745288,0.238788882926871,149642.044919785,-24987.3570135788
4782,0.0274583686829003,33454.5896828463,66558.2421743337,1.06575742033069,1.29312586701884,33103.6524914875,0.227368446688151,145594.75148674,-22872.0723905207
4783,0.0275835430504729,46125.4095699202,78213.4936382551,0.98392568075308,1.13682478606338,32088.0840683349,0.152899105310303,209864.433171229,-25207.6243293712
4784,0.0253694322067726,38283.5065733813,64471.9910725447,1.24843609262742,1.35194518788168,26188.4844991634,0.103509095254255,253006.602316784,-21530.5752127219
4785,0.0277689857993966,42083.2586117975,71947.7221304359,1.14635848115022,1.32579691600636,29864.4635186384,0.17943843485614,166432.924710815,-21789.7339501121
4786,0.0247110409889192,40331.3134059878,71848.8248197204,1.14061175428392,1.26640964165513,31517.5114137326,0.125797887371207,250540.86417787,-25856.6064820283
4787,0.0267226001844159,41999.9032780125,69632.2574864383,1.22564339529987,1.37205348179898,27632.3542084258,0.146410086499104,188732.585774374,-21043.9003159661
4788,0.027915514790326,40350.6038914795,75846.4489601533,0.944278447278721,1.13711204789563,35495.8450686738,0.192833600616907,184075.000182109,-26818.333040913
4789,0.0240293700003708,42122.6103116987,76806.0600457054,1.28326463216043,1.45524948135415,34683.4497340067,0.171984849193714,201665.72751383,-26944.1315202896
4790,0.0258554559713115,39389.1854570874,78483.0236524216,1.30259112730646,1.50973512598326,39093.8381953343,0.207143998676803,188727.833994991,-29772.3582548781
4791,0.0259116210885796,44275.4290706793,73493.601181146,1.1519104531857,1.40909132992671,29218.1721104667,0.257180876741006,113609.427266596,-17645.0326571214
4792,0.0231447939357159,38457.512856095,71095.5309343563,1.16078001336651,1.33381822299156,32638.0180782613,0.173038209625052,188617.405074769,-24851.298645134
4793,0.0262030688923132,38199.5489407605,70492.6095171585,1.01496161007947,1.19935943376872,32293.060576398,0.184397823689247,175127.124226906,-23995.1585103819
4794,0.0243493870307256,41436.8555094188,67015.5789993342,1.32482915259837,1.46790148539777,25578.7234899154,0.143072332799404,178781.760172865,-19140.4685139422
4795,0.0248566805125499,39499.5064751243,79688.9916998665,1.23110951037438,1.4689085541642,40189.4852247423,0.237799043789817,169006.084230786,-29488.5282542005
4796,0.0259260461069598,37404.8089420537,67169.9730072141,1.12976204859736,1.36997567668268,29765.1640651604,0.240213628085321,123911.221450717,-18955.5508013209
4797,0.0264109751237147,39853.1050287932,63164.3468945216,1.22661070718693,1.36569886294537,23311.2418657284,0.139088155758444,167600.481425703,-17052.2748565985
4798,0.0266512579942203,40028.7621643689,66995.0765058394,1.1989842977498,1.3591189828283,26966.3143414705,0.160134685078508,168397.710516306,-19760.2535129376
4799,0.0267752901266464,37890.4283134738,66273.2744156117,1.147606019597,1.30407906937207,28382.8461021379,0.156473049775074,181391.275640997,-21341.5588622596
4800,0.0260932375847438,41542.0048252847,70513.5881976452,1.07693571675453,1.2081497423309,28971.5833723605,0.131214025576369,220796.391583144,-23066.952221424
4801,0.0258463335784041,38733.1232704884,69972.0615675597,1.05921515439761,1.25275598911673,31238.9382970712,0.193540834719122,161407.479421111,-22529.6007347108
4802,0.0244710466104783,38081.3238938032,73302.0525700302,1.14926734138911,1.3043600235501,35220.728676227,0.155092682160982,227094.716433293,-28241.5579789828
4803,0.0240766066617463,35141.8258524546,64388.0998642917,1.0949565004914,1.25661865233912,29246.2740118371,0.161662151847723,180909.839919646,-21971.4771786896
4804,0.0262075476627994,39146.2832036979,85926.2898237529,1.34984354606239,1.72664330698718,46780.006620055,0.376799760924797,124150.839441194,-29824.0173784391
4805,0.0257111864260818,43216.0339058732,74821.9253599157,1.18079003288699,1.36970272588202,31605.8914540425,0.188912692995027,167304.223728759,-23104.8202692663
4806,0.0281543048606062,35816.3948782839,64617.4552871558,1.18043795519645,1.28518604837867,28801.0604088719,0.104748093182228,274955.462518704,-24087.3962156717
4807,0.0262253857331922,41913.4666151088,73376.067102616,1.20013270123646,1.37046734786942,31462.6004875072,0.170334646632962,184710.51608956,-23797.5413890239
4808,0.0266134892369343,39793.0788932855,72685.3351149779,1.18302638141251,1.37011612563544,32892.2562216924,0.187089744222936,175810.044309527,-24473.2177316603
4809,0.0261488118807624,38860.4109752199,69973.8549476002,1.08646977501293,1.24016569114115,31113.4439723803,0.153695916128227,202435.072812363,-24197.1277466101
4810,0.0261024125961594,40976.8246124385,76928.7163489119,0.991676328368933,1.15878045185529,35951.8917364734,0.167104123486352,215146.64621313,-28432.2061795876
4811,0.0243568016788898,38999.2486509224,69527.0926793446,1.0600712326751,1.23760074885109,30527.8440284222,0.17752951617599,171959.258865771,-22539.0158005026
4812,0.0251493861686645,42146.3473667499,80254.0460200239,1.15884044458694,1.42321893693735,38107.6986532741,0.264378492350414,144140.691303909,-26210.6664975054
4813,0.0252105959299628,43092.5314186101,71592.971526354,1.00860537398405,1.14407435557093,28500.4401077439,0.135468981586878,210383.511958906,-22404.3359363344
4814,0.0277712010555415,37142.2319520982,62453.0102888086,0.947055376593728,1.05028848199149,25310.7783367104,0.103233105397762,245180.828758244,-20665.2885938111
4815,0.0273361625377693,40665.9938876012,62605.3037577618,1.04608315438709,1.12767573307516,21939.3098701605,0.0815925786880676,268888.546273744,-18267.6438291975
4816,0.0275531915410342,37019.5900288128,61906.9599692759,1.05372603627078,1.18192785156028,24887.3699404631,0.128201815289497,194126.501908448,-19118.2882524357
4817,0.0288266437879671,36292.5356802928,73458.7738299752,1.00043043384928,1.23209212688695,37166.2381496824,0.231661693037671,160433.249288387,-26741.4619629872
4818,0.0260304516805611,35115.3005460498,71152.1289905366,1.17070223530682,1.39269666386034,36036.8284444869,0.221994428553518,162332.13004172,-26047.0791595786
4819,0.0283969229100151,39018.3930391425,65677.1196502999,1.14531103724655,1.26624820629444,26658.7266111574,0.120937169047892,220434.518362177,-21216.5540040022
4820,0.0261113493057956,40053.028473166,70854.2497706553,1.03357250757946,1.18035869696895,30801.2212974892,0.146786189389496,209837.324789177,-24195.8427749619
4821,0.0283472344034787,36260.8177761748,55804.1857082663,1.05321060918056,1.13325631973285,19543.3679320915,0.0800457105522856,244152.594776779,-15941.3109572386
4822,0.0246077436940201,42989.513334698,77226.7756724842,1.0830779672189,1.29244624303343,34237.2623377862,0.209368275814536,163526.504694124,-24815.6899261321
4823,0.0256158372329699,39002.6053371484,76618.3771818664,1.34511056878167,1.5965027865826,37615.771844718,0.251392217800923,149629.818193123,-26303.1220436765
4824,0.027916871679349,35315.3230269927,69274.8811226243,1.22753992858743,1.45168376665611,33959.5580956316,0.224143838068681,151507.881672062,-23873.085382541
4825,0.0293553291432569,37744.1624863077,70700.0147185254,1.01658434421866,1.13553772933644,32955.8522322177,0.118953385117777,277048.460618315,-27602.9499019177
4826,0.0264409473094871,43532.2358825246,75159.8499372825,1.01024372716983,1.14803152191281,31627.6140547579,0.137787794742984,229538.574978669,-25427.1632913236
4827,0.0260160539727219,40961.4810467544,79521.6425688824,1.37028737497788,1.58268428618203,38560.1615221279,0.212396911204152,181547.656712694,-29002.3005179411
4828,0.027443616336925,35049.6275006434,70337.0044684941,1.18596652276285,1.45352759690662,35287.3769678507,0.267561074143776,131885.316579679,-23247.1286313808
4829,0.0263220196042732,41480.3052544742,68076.4553365734,1.14072495634502,1.27577227390655,26596.1500820992,0.13504731756153,196939.491745044,-20519.0207918304
4830,0.0265175197536023,41339.3053594261,67201.6830768224,1.18973115637111,1.33644146232714,25862.3777173964,0.146710305956029,176281.942491127,-19260.4139493751
4831,0.0268692710748522,41786.0791621054,66013.831372568,1.08865740259506,1.22487398159281,24227.7522104626,0.136216578997746,177861.992928655,-18098.0061555641
4832,0.0249105976898489,39628.1835780228,75178.0649719757,1.45117295342736,1.60004202053186,35549.881393953,0.148869067104499,238799.651837668,-28850.7733742505
4833,0.0258556677946771,43166.65216807,78033.7170198703,1.14813473050334,1.33544832972125,34867.0648518003,0.187313599217911,186142.730679355,-26437.9528869943
4834,0.0274027731772597,36899.0972299326,61646.2302062533,1.0131560302746,1.11649954697439,24747.1329763206,0.103343516699788,239464.784696759,-20096.6747248302
4835,0.0286095888803272,40497.1293396987,68337.4207003,1.10470642670586,1.27932928599575,27840.2913606013,0.174622859289896,159430.967250301,-19982.262692556
4836,0.0255498713508578,38425.7038663422,66759.4405706218,1.24604103615947,1.43835029575617,28333.7367042796,0.192309259596704,147334.23010259,-19679.8200224279
4837,0.0249441620229795,39289.288998351,65177.6550584203,1.09203435027233,1.2181569834867,25888.3660600694,0.126122633214369,205263.444001103,-20212.8475654228
4838,0.0267435951226166,42852.9530604036,81826.0065774053,0.931750303368859,1.06447644737608,38973.0535170017,0.132726144007223,293635.092080131,-33000.3770366767
4839,0.0255145531606553,41827.0501379042,70637.227670804,1.23085819886237,1.38681555497361,28810.1775328999,0.155957356111242,184731.12298948,-21792.096507894
4840,0.0263038376900004,37919.9576898575,66337.9904625086,1.26451656663174,1.43784772773282,28418.0327726511,0.173331161101088,163952.243740394,-20618.1305231021
4841,0.0283731618231702,34291.2893008364,63980.1565296304,1.17911000036943,1.34961218736645,29688.8672287941,0.170502186997025,174126.020033468,-22016.268813928
4842,0.0260948243029768,38372.2592354535,62931.752386187,1.26106939665301,1.34951166333645,24559.4931507334,0.0884422666834437,277689.549032453,-20579.5911499785
4843,0.0274018493787103,37702.4786598578,62506.4974006465,1.08936968245938,1.21744314679721,24804.0187407886,0.128073464337831,193670.241287148,-19040.7128455863
4844,0.0283480244730376,41329.6517412683,76231.1184177316,1.20598851152068,1.38203637688444,34901.4666764633,0.176047865363752,198249.871444618,-26979.3127350945
4845,0.0274023845753794,38133.0547428711,64529.19743571,1.15983665591462,1.32286412800777,26396.1426928389,0.163027472093147,161912.236961862,-19059.9064486473
4846,0.0257444732126721,35412.6688919898,62436.3394763438,1.10218661845728,1.20883465949054,27023.670584354,0.106648041033263,253391.157704673,-22224.5087378571
4847,0.0264107867419191,39627.7296155172,76333.1271076442,1.09514488538344,1.33314899554862,36705.397492127,0.238004110165178,154221.695863374,-25995.212534694
4848,0.0268693529116135,35908.7135034864,56460.6654388979,1.1941866516666,1.31160180650618,20551.9519354114,0.117415154839579,175036.620813479,-15268.2699676304
4849,0.0277438499540613,41106.3800803386,77065.339462224,1.22972398758189,1.403612194077,35958.9593818853,0.17388820649511,206793.549181246,-28133.9900896053
4850,0.0250301636156141,42251.7280357835,65790.8839888438,1.22112216678187,1.34670422192189,23539.1559530603,0.125582055140017,187440.442241652,-17887.9634717595
4851,0.0271381032292035,40845.6567603039,72288.9810422735,1.00619912878453,1.20727899768752,31443.3242819696,0.201079868902985,156372.313417113,-22394.7301813353
4852,0.0263177709438448,38700.6488681472,64047.8467298596,1.23325023906244,1.35160650911995,25347.1978617124,0.11835627005751,214160.161091559,-20021.1657091245
4853,0.0261604397357893,41458.0412430367,77792.4500417579,0.981282125533162,1.22168658452122,36334.4087987212,0.240404458988061,151138.664198095,-25516.2081442585
4854,0.0273360382804501,39057.7693811157,72164.5182114781,1.04849772926841,1.20360028318753,33106.7488303623,0.155102553919122,213450.70080294,-26127.1339040018
4855,0.0241826059399904,43488.9848482842,66961.4386270455,1.16912284489151,1.24799451720654,23472.4537787612,0.0788716723150318,297603.094872983,-19923.2285245848
4856,0.0287960603655241,38749.9343540661,76754.316588143,1.13228535322135,1.38390295166972,38004.3822340769,0.251617598448371,151040.2391106,-26681.5903039002
4857,0.0258557471110678,34916.8617178102,66843.652699226,1.15627725505976,1.35215149198761,31926.7909814158,0.19587423692785,162996.377074214,-23112.4503196626
4858,0.0272748943103894,37352.2694322039,67233.2884105274,1.16629770830007,1.29671241063186,29881.0189783235,0.130414702331785,229123.085388823,-24012.3573733932
4859,0.0251969778272251,43869.2588511889,70004.7676750113,1.21328984472421,1.34199556986921,26135.5088238224,0.128705725145007,203064.073446435,-20343.751192297
4860,0.0265664952101527,36384.6952453062,64404.992767477,1.20470750298009,1.37852164010132,28020.2975221708,0.173814137121237,161208.391827336,-20198.6613517151
4861,0.0251303576541552,46270.4003895667,88221.8343479051,1.23611760441542,1.54004619756857,41951.4339583384,0.303928593153151,138030.560149367,-28274.6472664466
4862,0.0279892153326214,36578.3859789038,72391.4024336783,1.19410286589623,1.38279854759427,35813.0164547745,0.18869568169804,189792.453820349,-27321.7107783627
4863,0.0272046968698799,38141.8876059074,67969.6069649858,1.13891746223814,1.29116084456448,29827.7193590784,0.152243382326348,195921.286714059,-22976.7671543927
4864,0.0259697015424209,38592.0638434614,62345.5005595875,1.07678207147102,1.22925293405014,23753.4367161261,0.152470862579116,155790.006787694,-16892.2479000659
4865,0.0270340555438197,42233.8092544337,73349.0383893961,1.02773211182144,1.25378319184984,31115.2291349624,0.226051080028398,137646.894370305,-20942.9305336845
4866,0.0260147434830964,42070.9899286944,73781.8546618449,1.03945343670346,1.18589536712947,31710.8647331505,0.146441930426009,216542.247434881,-25120.9778639801
4867,0.0276605975467378,38176.645268853,68885.8229423074,1.06219197995453,1.20359727767896,30709.1776734545,0.141405297724428,217171.337762047,-24345.9392758552
4868,0.025755504639384,44522.735117636,74989.8526173916,1.14778291367576,1.30078153990054,30467.1174997557,0.152998626224787,199133.274928842,-23582.1793196403
4869,0.023729311340972,44369.5814734367,80795.0251069741,1.18483008294862,1.36843549011816,36425.4436335373,0.183605407169539,198389.819750256,-28163.200310908
4870,0.0277478730129089,37037.8348923082,67052.8189148285,1.21818539619055,1.36746488865385,30014.9840225202,0.149279492463297,201065.689112655,-23297.4068616718
4871,0.0283034998449171,35392.698518551,59853.9332832694,1.13391571561604,1.28597793566926,24461.2347647184,0.152062220053223,160863.327894048,-17618.4348623234
4872,0.0266609811286886,38931.2756961529,73479.1523729124,1.08103276545972,1.24132062397014,34547.8766767595,0.16028785851042,215536.454213178,-27334.9230437906
4873,0.0252764695297882,41149.887027044,62539.4528438644,1.22464597304823,1.27279621338014,21389.5658168204,0.0481502403319085,444225.525550405,-19222.8050018845
4874,0.0257951201315031,41405.7607209689,74305.4537178634,1.24518091154837,1.42389314844207,32899.6929968945,0.178712236893696,184093.11846096,-24857.6423366781
4875,0.0245014344003098,37841.5530605636,60947.5976325255,0.97349354484336,1.08867791782992,23106.0445719619,0.115184372986563,200600.515268311,-17922.7477875666
4876,0.0243833891272235,39181.0395034879,64578.1147685141,1.25380701261646,1.42853339415971,25397.0752650262,0.174726381543253,145353.409374755,-17534.3880955798
4877,0.0283036205785876,36201.4726882468,73009.9521714659,0.984725050236615,1.16233943508192,36808.4794832191,0.177614384845301,207238.166634299,-28815.8321651805
